Study.Phase,Site,Tran,Dist,Replicate,Date.placed.in.field,Date.removed.from.field,Year,Flux,Filter_Num,RB_Num,Flood_Obsv,BigBio_Obsv,SmallBio_Obsv,Drop_Obsv,OpenBag_Obsv,Position_Obsv,DryTime_Obsv,NegValue_Num,Master_Flag,marsh_edge_type,marsh_orientation,Phen_Period,Marsh_Area,Point_ID,Elevation_m,z_star,Month,Species,Cover,AvgHt,MaxHt,Study.Dataset,Season,LOI,Marsh_Loc
M7,SanPablo,T2,18,b,2026-01-11,2026-02-06,2026,1.116835429,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S2-18b,1.9677927355854712,1.072154116,February,SAPA,90,65,68.5,Thesis,NA,NA,NA
M7,SanPablo,T2,18,c,2026-01-11,2026-02-06,2026,0.900638629,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S2-18c,1.9613919227838457,1.064798599,February,SAPA,90,65,68.5,Thesis,NA,NA,NA
M7,Buck'sLanding,T2,18,a,2026-01-22,2026-02-21,2026,0.868055949,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B2-18a,1.8312420624841248,0.949044586,February,TRIG,40,16,24,Thesis,NA,NA,NA
M7,Buck'sLanding,T2,18,a,2026-01-22,2026-02-21,2026,0.868055949,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B2-18a,1.8312420624841248,0.949044586,February,SAPA,20,25,29,Thesis,NA,NA,NA
M7,Buck'sLanding,T2,18,b,2026-01-22,2026-02-21,2026,0.739107697,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B2-18b,1.8269748539497075,0.944090587,February,TRIG,40,16,24,Thesis,NA,NA,NA
M7,Buck'sLanding,T2,18,b,2026-01-22,2026-02-21,2026,0.739107697,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B2-18b,1.8269748539497075,0.944090587,February,SAPA,20,25,29,Thesis,NA,NA,NA
M7,Buck'sLanding,T2,18,c,2026-01-22,2026-02-21,2026,0.738636127,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B2-18c,1.8403860807721617,0.959660297,February,TRIG,40,16,24,Thesis,NA,NA,NA
M7,Buck'sLanding,T2,18,c,2026-01-22,2026-02-21,2026,0.738636127,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B2-18c,1.8403860807721617,0.959660297,February,SAPA,20,25,29,Thesis,NA,NA,NA
M7,GiantMarsh,T1,18,a,2026-01-23,2026-02-20,2026,4.100976581,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Wet
(Months 7-9)",Platform,G1-18a,1.958039116078232,1.070756361,February,SAPA,80,80,38,Thesis,NA,NA,NA
M7,GiantMarsh,T1,18,b,2026-01-23,2026-02-20,2026,3.307279019,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Wet
(Months 7-9)",Platform,G1-18b,1.94005588011176,1.050191704,February,SAPA,80,80,38,Thesis,NA,NA,NA
M7,GiantMarsh,T1,18,c,2026-01-23,2026-02-20,2026,6.158257728,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Wet
(Months 7-9)",Platform,G1-18c,1.9348742697485393,1.044266295,February,SAPA,80,80,38,Thesis,NA,NA,NA
M7,GiantMarsh,T2,18,a,2026-01-23,2026-02-20,2026,6.336668454,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Wet
(Months 7-9)",Platform,G2-18a,1.9610871221742443,1.074241896,February,SAPA,75,37,43,Thesis,NA,NA,NA
M7,GiantMarsh,T2,18,b,2026-01-23,2026-02-20,2026,7.561572055,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Wet
(Months 7-9)",Platform,G2-18b,1.9516383032766065,1.063436738,February,SAPA,75,37,43,Thesis,NA,NA,NA
M7,GiantMarsh,T2,18,c,2026-01-23,2026-02-20,2026,7.365589724,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Wet
(Months 7-9)",Platform,G2-18c,1.9586487172974345,1.071453468,February,SAPA,75,37,43,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,0.5,a,2026-05-15,2026-06-11,2026,1.122977485,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-0.5a,1.6544577089154178,0.743807502,June,SPFO,30,89.5,95.5,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,0.5,a,2026-05-15,2026-06-11,2026,1.122977485,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-0.5a,1.6544577089154178,0.743807502,June,SAPA,45,52.75,60,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,0.5,b,2026-05-15,2026-06-11,2026,0.493809686,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-0.5b,1.6599441198882396,0.750176929,June,SPFO,30,89.5,95.5,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,0.5,b,2026-05-15,2026-06-11,2026,0.493809686,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-0.5b,1.6599441198882396,0.750176929,June,SAPA,45,52.75,60,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,0.5,c,2026-05-15,2026-06-11,2026,0.59237368,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-0.5c,1.6611633223266449,0.751592357,June,SPFO,30,89.5,95.5,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,0.5,c,2026-05-15,2026-06-11,2026,0.59237368,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-0.5c,1.6611633223266449,0.751592357,June,SAPA,45,52.75,60,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,2,a,2026-05-15,2026-06-11,2026,-0.054783649,0,0,0,0,0,0,0,0,0,1,Review,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-2a,1.7718059436118871,0.880042463,June,SAPA,55,39,42,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,2,b,2026-05-15,2026-06-11,2026,-0.181001452,0,0,0,0,0,0,0,0,0,1,Review,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-2b,1.7794259588519177,0.888888889,June,SAPA,55,39,42,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,2,c,2026-05-15,2026-06-11,2026,0.557733647,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-2c,1.7669291338582676,0.87438075,June,SAPA,55,39,42,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,6,a,2026-05-15,2026-06-11,2026,1.843664835,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-6a,1.8138684277368553,0.928874735,June,SAPA,90,39,44,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,6,b,2026-05-15,2026-06-11,2026,1.610208476,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-6b,1.806248412496825,0.920028309,June,SAPA,90,39,44,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,6,c,2026-05-15,2026-06-11,2026,1.807627557,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B1-6c,1.8053340106680211,0.918966737,June,SAPA,90,39,44,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,12,a,2026-05-15,2026-06-11,2026,0.70589984,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-12a,1.8483108966217932,0.96886058,June,SAPA,90,37,39,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,12,b,2026-05-15,2026-06-11,2026,0.930390544,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-12b,1.8461772923545847,0.966383581,June,SAPA,90,37,39,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,12,c,2026-05-15,2026-06-11,2026,0.906520941,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-12c,1.8428244856489713,0.962491154,June,SAPA,90,37,39,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,18,a,2026-05-15,2026-06-11,2026,0.987910465,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-18a,1.8736093472186943,0.998230715,June,TRIG,65,20.75,18.5,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,18,a,2026-05-15,2026-06-11,2026,0.987910465,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-18a,1.8736093472186943,0.998230715,June,SAPA,15,30.75,35,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,18,b,2026-05-15,2026-06-11,2026,0.808888443,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-18b,1.8745237490474984,0.999292286,June,TRIG,65,20.75,18.5,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,18,b,2026-05-15,2026-06-11,2026,0.808888443,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-18b,1.8745237490474984,0.999292286,June,SAPA,15,30.75,35,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,18,c,2026-05-15,2026-06-11,2026,0.757772562,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-18c,1.8806197612395223,1.006369427,June,TRIG,65,20.75,18.5,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,18,c,2026-05-15,2026-06-11,2026,0.757772562,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-18c,1.8806197612395223,1.006369427,June,SAPA,15,30.75,35,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,24,a,2026-05-15,2026-06-11,2026,0.718940794,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-24a,1.8641605283210565,0.987261146,June,SAPA,35,30.25,38.5,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,24,a,2026-05-15,2026-06-11,2026,0.718940794,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-24a,1.8641605283210565,0.987261146,June,TRIG,40,15.75,18.5,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,24,b,2026-05-15,2026-06-11,2026,0.90215455,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-24b,1.869037338074676,0.992922859,June,SAPA,35,30.25,38.5,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,24,b,2026-05-15,2026-06-11,2026,0.90215455,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-24b,1.869037338074676,0.992922859,June,TRIG,40,15.75,18.5,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,24,c,2026-05-15,2026-06-11,2026,1.201281426,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-24c,1.8714757429514857,0.995753715,June,SAPA,35,30.25,38.5,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,24,c,2026-05-15,2026-06-11,2026,1.201281426,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B1-24c,1.8714757429514857,0.995753715,June,TRIG,40,15.75,18.5,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,48,a,2026-05-15,2026-06-11,2026,0.84259698,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Upland,B1-48a,1.856845313690627,0.978768577,June,SAPA,75,35,40.5,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,48,b,2026-05-15,2026-06-11,2026,1.029303849,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Upland,B1-48b,1.850749301498603,0.971691437,June,SAPA,75,35,40.5,Thesis,NA,NA,NA
M11,Buck'sLanding,T1,48,c,2026-05-15,2026-06-11,2026,1.370348077,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Upland,B1-48c,1.8516637033274064,0.972753008,June,SAPA,75,35,40.5,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,0.5,a,2026-05-15,2026-06-11,2026,0.696992403,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B2-0.5a,1.6338836677673354,0.7199221515,June,SPFO,10,64.75,71.5,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,0.5,a,2026-05-15,2026-06-11,2026,0.696992403,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B2-0.5a,1.6338836677673354,0.7199221515,June,SAPA,50,40.125,46,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,0.5,b,2026-05-15,2026-06-11,2026,1.040947558,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B2-0.5b,1.6431800863601729,0.730714791,June,SPFO,10,64.75,71.5,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,0.5,b,2026-05-15,2026-06-11,2026,1.040947558,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B2-0.5b,1.6431800863601729,0.730714791,June,SAPA,50,40.125,46,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,0.5,c,2026-05-15,2026-06-11,2026,0.738735098,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B2-0.5c,1.6407416814833629,0.727883935,June,SPFO,10,64.75,71.5,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,0.5,c,2026-05-15,2026-06-11,2026,0.738735098,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B2-0.5c,1.6407416814833629,0.727883935,June,SAPA,50,40.125,46,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,2,a,2026-05-15,2026-06-11,2026,0.164933134,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B2-2a,1.773329946659893,0.881811748,June,SAPA,55,33.875,35,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,2,b,2026-05-15,2026-06-11,2026,-0.15270724,0,0,0,0,0,0,0,0,0,1,Review,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B2-2b,1.7654051308102614,0.872611465,June,SAPA,55,33.875,35,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,2,c,2026-05-15,2026-06-11,2026,0.164874915,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B2-2c,1.7696723393446787,0.877565464,June,SAPA,55,33.875,35,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,6,a,2026-05-15,2026-06-11,2026,2.288512726,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B2-6a,1.843738887477775,0.963552725,June,SAPA,85,36.5,44,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,6,b,2026-05-15,2026-06-11,2026,1.886222591,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B2-6b,1.8394716789433576,0.958598726,June,SAPA,85,36.5,44,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,6,c,2026-05-15,2026-06-11,2026,2.1936165,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Edge,B2-6c,1.8376428752857503,0.956475584,June,SAPA,85,36.5,44,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,12,a,2026-05-15,2026-06-11,2026,1.239472791,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B2-12a,1.84008128016256,0.95930644,June,SAPA,75,35.25,39,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,12,b,2026-05-15,2026-06-11,2026,1.069591081,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B2-12b,1.835814071628143,0.954352442,June,SAPA,75,35.25,39,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,12,c,2026-05-15,2026-06-11,2026,1.304852215,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B2-12c,1.822098044196088,0.938428875,June,SAPA,75,35.25,39,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,18,a,2026-05-15,2026-06-11,2026,0.941510285,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B2-18a,1.8312420624841248,0.949044586,June,TRIG,70,21.5,27,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,18,a,2026-05-15,2026-06-11,2026,0.941510285,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B2-18a,1.8312420624841248,0.949044586,June,SAPA,15,30,45,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,18,b,2026-05-15,2026-06-11,2026,0.976732504,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B2-18b,1.8269748539497075,0.944090587,June,TRIG,70,21.5,27,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,18,b,2026-05-15,2026-06-11,2026,0.976732504,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B2-18b,1.8269748539497075,0.944090587,June,SAPA,15,30,45,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,18,c,2026-05-15,2026-06-11,2026,1.146206684,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B2-18c,1.8403860807721617,0.959660297,June,TRIG,70,21.5,27,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,18,c,2026-05-15,2026-06-11,2026,1.146206684,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B2-18c,1.8403860807721617,0.959660297,June,SAPA,15,30,45,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,24,a,2026-05-15,2026-06-11,2026,0.680167244,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B2-24a,1.8266700533401063,0.94373673,June,SAPA,80,42.125,55.5,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,24,b,2026-05-15,2026-06-11,2026,0.976732504,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B2-24b,1.8294132588265175,0.946921444,June,SAPA,80,42.125,55.5,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,24,c,2026-05-15,2026-06-11,2026,1.034543518,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Platform,B2-24c,1.8446532893065783,0.964614296,June,SAPA,80,42.125,55.5,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,48,a,2026-05-15,2026-06-11,2026,1.35823862,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Upland,B2-48a,1.8416052832105665,0.961075725,June,SAPA,55,40.5,46,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,48,b,2026-05-15,2026-06-11,2026,0.897380629,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Upland,B2-48b,1.8525781051562105,0.973814579,June,SAPA,55,40.5,46,Thesis,NA,NA,NA
M11,Buck'sLanding,T2,48,c,2026-05-15,2026-06-11,2026,1.075296498,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Growth
(Months 10-12)",Upland,B2-48c,1.849530099060198,0.970276008,June,SAPA,55,40.5,46,Thesis,NA,NA,NA
M11,GiantMarsh,T1,0.5,a,2026-05-14,2026-06-09,2026,1.254437196,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Edge,G1-0.5a,2.067462535,1.195887069,June,DISP,30,NA,20.5,Thesis,NA,NA,NA
M11,GiantMarsh,T1,0.5,a,2026-05-14,2026-06-09,2026,1.254437196,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Edge,G1-0.5a,2.067462535,1.195887069,June,SAPA,15,24.833,33,Thesis,NA,NA,NA
M11,GiantMarsh,T1,0.5,a,2026-05-14,2026-06-09,2026,1.254437196,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Edge,G1-0.5a,2.067462535,1.195887069,June,Seaweed,65,7.25,9,Thesis,NA,NA,NA
M11,GiantMarsh,T1,0.5,b,2026-05-14,2026-06-09,2026,1.51797239,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Edge,G1-0.5b,2.066243332486665,1.194492855,June,DISP,30,NA,20.5,Thesis,NA,NA,NA
M11,GiantMarsh,T1,0.5,b,2026-05-14,2026-06-09,2026,1.51797239,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Edge,G1-0.5b,2.066243332486665,1.194492855,June,SAPA,15,24.833,33,Thesis,NA,NA,NA
M11,GiantMarsh,T1,0.5,b,2026-05-14,2026-06-09,2026,1.51797239,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Edge,G1-0.5b,2.066243332486665,1.194492855,June,Seaweed,65,7.25,9,Thesis,NA,NA,NA
M11,GiantMarsh,T1,0.5,c,2026-05-14,2026-06-09,2026,0.761948623,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Edge,G1-0.5c,2.0574041148082296,1.184384803,June,DISP,30,NA,20.5,Thesis,NA,NA,NA
M11,GiantMarsh,T1,0.5,c,2026-05-14,2026-06-09,2026,0.761948623,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Edge,G1-0.5c,2.0574041148082296,1.184384803,June,SAPA,15,24.833,33,Thesis,NA,NA,NA
M11,GiantMarsh,T1,0.5,c,2026-05-14,2026-06-09,2026,0.761948623,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Edge,G1-0.5c,2.0574041148082296,1.184384803,June,Seaweed,65,7.25,9,Thesis,NA,NA,NA
M11,GiantMarsh,T1,2,a,2026-05-14,2026-06-09,2026,0.712252379,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Edge,G1-2a,2.0183896367792733,1.139769955,June,DISP,40,NA,NA,Thesis,NA,NA,NA
M11,GiantMarsh,T1,2,a,2026-05-14,2026-06-09,2026,0.712252379,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Edge,G1-2a,2.0183896367792733,1.139769955,June,SAPA,50,33.625,35.5,Thesis,NA,NA,NA
M11,GiantMarsh,T1,2,b,2026-05-14,2026-06-09,2026,9.748323405,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Edge,G1-2b,2.019304038608077,1.140815615,June,DISP,40,NA,NA,Thesis,NA,NA,NA
M11,GiantMarsh,T1,2,b,2026-05-14,2026-06-09,2026,9.748323405,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Edge,G1-2b,2.019304038608077,1.140815615,June,SAPA,50,33.625,35.5,Thesis,NA,NA,NA
M11,GiantMarsh,T1,2,c,2026-05-14,2026-06-09,2026,0.928993299,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Edge,G1-2c,2.0189992379984756,1.140467062,June,DISP,40,NA,NA,Thesis,NA,NA,NA
M11,GiantMarsh,T1,2,c,2026-05-14,2026-06-09,2026,0.928993299,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Edge,G1-2c,2.0189992379984756,1.140467062,June,SAPA,50,33.625,35.5,Thesis,NA,NA,NA
M11,GiantMarsh,T1,6,a,2026-05-14,2026-06-09,2026,4.544546223,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Edge,G1-6a,1.9723647447294896,1.087138376,June,SAPA,85,39.625,43,Thesis,NA,NA,NA
M11,GiantMarsh,T1,6,b,2026-05-14,2026-06-09,2026,3.903875783,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Edge,G1-6b,1.9793751587503172,1.095155106,June,SAPA,85,39.625,43,Thesis,NA,NA,NA
M11,GiantMarsh,T1,6,c,2026-05-14,2026-06-09,2026,7.136610435,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Edge,G1-6c,1.9763271526543051,1.091669571,June,SAPA,85,39.625,43,Thesis,NA,NA,NA
M11,GiantMarsh,T1,12,a,2026-05-14,2026-06-09,2026,4.208824513,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Platform,G1-12a,1.9418846837693675,1.052283025,June,SAPA,80,46.25,58,Thesis,NA,NA,NA
M11,GiantMarsh,T1,12,b,2026-05-14,2026-06-09,2026,3.039390869,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Platform,G1-12b,1.9495046990093976,1.060996863,June,SAPA,80,46.25,58,Thesis,NA,NA,NA
M11,GiantMarsh,T1,12,c,2026-05-14,2026-06-09,2026,2.782989686,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Platform,G1-12c,1.9577343154686309,1.070407808,June,SAPA,80,46.25,58,Thesis,NA,NA,NA
M11,GiantMarsh,T1,18,a,2026-05-14,2026-06-09,2026,1.826729957,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Platform,G1-18a,1.958039116078232,1.070756361,June,SAPA,90,37.25,44,Thesis,NA,NA,NA
M11,GiantMarsh,T1,18,b,2026-05-14,2026-06-09,2026,3.481759994,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Platform,G1-18b,1.94005588011176,1.050191704,June,SAPA,90,37.25,44,Thesis,NA,NA,NA
M11,GiantMarsh,T1,18,c,2026-05-14,2026-06-09,2026,4.96218814,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Platform,G1-18c,1.9348742697485393,1.044266295,June,SAPA,90,37.25,44,Thesis,NA,NA,NA
M11,GiantMarsh,T1,24,a,2026-05-14,2026-06-09,2026,1.927392058,0,0,0,0,0,0,0,0,0,0,OK,Scarped,West.facing,"Growth
(Months 10-12)",Platform,G1-24a,1.94005588011176,1.050191704,June,SAPA,50,35.25,41.5,Thesis,NA,NA,NA
